Grupo,Familia,Genero,Nombre_cientifico_del_taxon,Categoria_taxonomica,Endemismo_para_Colombia,Nativa_para_Colombia,Estado_de_amenaza,Distribucion,Especimen_representativo,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Angiospermas,Asteraceae,Bidens,Bidens bipinnata L.,especie,0,0,No evaluada,No Nativa,Hno. Antonio Gabriel s.n. (BOG),BestMatch,9.42329,Exact,0,Bidens bipinnata L.,Bidens bipinnata L.,Bidens bipinnata,LS4K,Bidens bipinnata L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens bipinnata,
Angiospermas,Asteraceae,Bidens,Bidens cynapiifolia Kunth,especie,0,1,No evaluada,Nativa,"Pérez-Arbeláez, E. 273 (COL) 1931",BestMatch,9.42329,Exact,0,Bidens cynapiifolia Kunth,Bidens cynapiifolia Kunth,Bidens cynapiifolia,LS75,Bidens cynapiifolia Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens cynapiifolia,
Angiospermas,Asteraceae,Bidens,Bidens holwayi Sherff & S.F.Blake,especie,0,1,No evaluada,Nativa,"Croat, T.B. 55472 (MO) 1983",BestMatch,9.42329,Exact,0,Bidens holwayi Sherff & S.F.Blake,Bidens holwayi Sherff & S.F.Blake,Bidens holwayi,5WJR9,Bidens holwayi Sherff & S.F.Blake,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens holwayi,
Angiospermas,Asteraceae,Bidens,"Bidens laevis (L.) Britt., Sterns & Poggenb.",especie,0,1,No evaluada,Nativa,"Espinosa, P. 21 (COL) 2003",BestMatch,9.42329,Exact,0,"Bidens laevis (L.) Britt., Sterns & Poggenb.","Bidens laevis (L.) Britton, Sterns & Poggenb.",Bidens laevis,5WK2W,"Bidens laevis (L.) Britton, Sterns & Poggenb.",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens laevis,
Angiospermas,Asteraceae,Bidens,Bidens pilosa L.,especie,0,0,Preocupación menor,No Nativa,"Salama, A. 86 (COL) 1991",BestMatch,9.42329,Exact,0,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa,68JBS,Bidens pilosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens pilosa,
Angiospermas,Asteraceae,Bidens,Bidens reptans (L.) G.Don,especie,0,1,No evaluada,Nativa,"Pérez-Arbeláez, E. 99 (COL) 1931",BestMatch,9.42329,Exact,0,Bidens reptans (L.) G.Don,Bidens reptans (L.) G.Don,Bidens reptans,LSHJ,Bidens reptans (L.) G.Don,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens reptans,
Angiospermas,Asteraceae,Bidens,Bidens rubifolia Kunth,especie,0,1,No evaluada,Nativa,"Vargas, C. A. 3431 (B) 2014",BestMatch,9.42329,Exact,0,Bidens rubifolia Kunth,Bidens rubifolia Kunth,Bidens rubifolia,LSJ3,Bidens rubifolia Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens rubifolia,
Angiospermas,Asteraceae,Bidens,Bidens tenera O.E.Schulz,especie,0,1,No evaluada,Nativa,"Schiefer, H. 990 (COL) 1945",BestMatch,9.42329,Exact,0,Bidens tenera O.E.Schulz,Bidens tenera O.E.Schulz,Bidens tenera,LSL8,Bidens tenera O.E.Schulz,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens tenera,
Angiospermas,Asteraceae,Bidens,Bidens triplinervia Kunth,especie,0,1,No evaluada,Nativa,"Sánchez, P. 8 (COL) 1999",BestMatch,9.42329,Exact,0,Bidens triplinervia Kunth,Bidens triplinervia Kunth,Bidens triplinervia,LSLQ,Bidens triplinervia Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Bidens|Bidens triplinervia,
Angiospermas,Asteraceae,Calea,Calea peruviana Benth. ex S.F.Blake,especie,0,1,No evaluada,Nativa,"Vargas, K. 4 (COL) 2011",BestMatch,9.42329,Exact,0,Calea peruviana Benth. ex S.F.Blake,Calea peruviana Benth. ex S.F.Blake,Calea peruviana,PJ2Z,Calea peruviana Benth. ex S.F.Blake,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Neurolaeneae|Neurolaeninae|Calea|Calea peruviana,
Angiospermas,Asteraceae,Calendula,Calendula officinalis L.,especie,0,0,No evaluada,No Nativa,"Muñoz, José A. 326 (JBB) 2016",BestMatch,9.42329,Exact,0,Calendula officinalis L.,Calendula officinalis L.,Calendula officinalis,PJDZ,Calendula officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Calenduleae|Calendula|Calendula officinalis,
Angiospermas,Asteraceae,Carthamus,Carthamus tinctorius L.,especie,0,0,No evaluada,No Nativa,"Idrobo, J.M. 6528 (COL) 1973",BestMatch,9.42329,Exact,0,Carthamus tinctorius L.,Carthamus tinctorius L.,Carthamus tinctorius,RH96,Carthamus tinctorius L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Carthamus|Carthamus tinctorius,
Angiospermas,Asteraceae,Centaurea,Centaurea cyanus L.,especie,0,0,No evaluada,No Nativa,"Duque-Jaramillo, J.M. 3062 (COL) 1946",BestMatch,9.42329,Exact,0,Centaurea cyanus L.,Centaurea cyanus L.,Centaurea cyanus,69GPL,Centaurea cyanus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea|Centaurea cyanus,
Angiospermas,Asteraceae,Chamaemelum,Chamaemelum nobile (L.) All.,especie,0,0,No evaluada,No Nativa,"Duque-Jaramillo, J.M. 3028 (COL) 1946",BestMatch,9.42329,Exact,0,Chamaemelum nobile (L.) All.,Chamaemelum nobile (L.) All.,Chamaemelum nobile,TKFW,Chamaemelum nobile (L.) All.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Santolininae|Chamaemelum|Chamaemelum nobile,
Angiospermas,Asteraceae,Chaptalia,Chaptalia exscapa (Pers.) Baker,especie,0,1,No evaluada,Nativa,"Pérez-Arbeláez, E. 1073 (COL) 1931",BestMatch,9.42329,Exact,0,Chaptalia exscapa (Pers.) Baker,Chaptalia exscapa (Pers.) Baker,Chaptalia exscapa,TML7,Chaptalia exscapa (Pers.) Baker,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Mutisioideae|Mutisieae|Chaptalia|Chaptalia exscapa,
Angiospermas,Asteraceae,Chromolaena,Chromolaena bullata (Klatt) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Orejuela, A. 894 (B) 2014",BestMatch,9.42329,Exact,0,Chromolaena bullata (Klatt) R.M.King & H.Rob.,Chromolaena bullata (Klatt) R.M.King & H.Rob.,Chromolaena bullata,5YHG2,Chromolaena bullata (Klatt) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena bullata,
Angiospermas,Asteraceae,Chromolaena,Chromolaena leivensis (Hieron.) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Mora-G., R.A. 158 (COL) 1997",BestMatch,9.42329,Exact,0,Chromolaena leivensis (Hieron.) R.M.King & H.Rob.,Chromolaena leivensis (Hieron.) R.M.King & H.Rob.,Chromolaena leivensis,5YH8S,Chromolaena leivensis (Hieron.) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena leivensis,
Angiospermas,Asteraceae,Chromolaena,Chromolaena moritziana (Hieron.) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Silva, H. 432 (HPUJ) 1949",BestMatch,9.42053,Exact,0,Chromolaena moritziana (Hieron.) R.M.King & H.Rob.,Chromolaena moritziana (Sch.Bip. ex Hieron.) R.M.King & H.Rob.,Chromolaena moritziana,5YGVT,Chromolaena moritziana (Sch.Bip. ex Hieron.) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena moritziana,
Angiospermas,Asteraceae,Chromolaena,Chromolaena odorata (L.) R.M. King & H. Rob.,especie,0,1,Preocupación menor,Si,"Cabrera, Diego et al. 4854 (HJBB)",BestMatch,9.42329,Exact,0,Chromolaena odorata (L.) R.M. King & H. Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata,5YGVV,Chromolaena odorata (L.) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena odorata,
Angiospermas,Asteraceae,Chromolaena,Chromolaena perglabra (B.L.Rob.) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Calbi, M. 105 (JBB) 2018",BestMatch,9.42329,Exact,0,Chromolaena perglabra (B.L.Rob.) R.M.King & H.Rob.,Chromolaena perglabra (B.L.Rob.) R.M.King & H.Rob.,Chromolaena perglabra,5YH9H,Chromolaena perglabra (B.L.Rob.) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena perglabra,
Angiospermas,Asteraceae,Chromolaena,Chromolaena scabra (L.f.) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Rocha-P., L. 133 (COL) 2003",BestMatch,9.42329,Exact,0,Chromolaena scabra (L.f.) R.M.King & H.Rob.,Chromolaena scabra (L.fil.) R.M.King & H.Rob.,Chromolaena scabra,5YGWT,Chromolaena scabra (L.fil.) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena scabra,
Angiospermas,Asteraceae,Chromolaena,Chromolaena tacotana (Klatt) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Diazgranados, M. WRMD1037 (COL, JBB)",BestMatch,9.42329,Exact,0,Chromolaena tacotana (Klatt) R.M.King & H.Rob.,Chromolaena tacotana (Klatt) R.M.King & H.Rob.,Chromolaena tacotana,5YH8W,Chromolaena tacotana (Klatt) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Praxelinae|Chromolaena|Chromolaena tacotana,
Angiospermas,Asteraceae,Chrysanthemum,Chrysanthemum indicum L.,especie,0,0,No evaluada,No Nativa,"Urbano, S. 2601 (HJBB)",BestMatch,9.42329,Exact,0,Chrysanthemum indicum L.,Chrysanthemum indicum L.,Chrysanthemum indicum,5YJHG,Chrysanthemum indicum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Chrysanthemum|Chrysanthemum indicum,
Angiospermas,Asteraceae,Chrysanthemum,Chrysanthemum morifolium Ramat.,especie,0,0,No evaluada,No Nativa,"Ramírez, P. (2019)",BestMatch,9.42260,Exact,0,Chrysanthemum morifolium Ramat.,Chrysanthemum x morifolium Ramat.,Chrysanthemum × morifolium,10373,Chrysanthemum x morifolium Ramat.,false,6,GRIN Plant Taxonomy,Asterales|Asteraceae|Asteroideae|Anthemideae|Artemisiinae|Chrysanthemum|Chrysanthemum|Chrysanthemum morifolium,
Angiospermas,Asteraceae,Chryselium,Chryselium gnaphalioides (Kunth) Urtubey & S.E. Freire,especie,0,1,No evaluada,Nativa,"Valencia, Janice 1861 (JBB) 2013",BestMatch,9.42329,Exact,0,Chryselium gnaphalioides (Kunth) Urtubey & S.E. Freire,Chryselium gnaphalioides (Kunth) Urtubey & S.E.Freire,Chryselium gnaphalioides,7V268,Chryselium gnaphalioides (Kunth) Urtubey & S.E.Freire,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Gnaphalieae|Antennariinae|Chryselium|Chryselium gnaphalioides,
Angiospermas,Asteraceae,Cineraria,Cineraria tomentolanata Govaerts,especie,0,1,No evaluada,Nativa,"Luteyn, J.L. 7774 (MO) 1979",BestMatch,9.42329,Exact,0,Cineraria tomentolanata Govaerts,Cineraria tomentolanata Govaerts,Cineraria tomentolanata,5YW46,Cineraria tomentolanata Govaerts,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Senecioniinae|Cineraria|Cineraria tomentolanata,
Angiospermas,Asteraceae,Cirsium,Cirsium echinatum (Desf.) DC.,especie,0,0,No evaluada,No Nativa,"Mendoza, H. 18096 (JBB) 2013",BestMatch,9.42295,Exact,0,Cirsium echinatum (Desf.) DC.,Cirsium echinatum (Desf.) DC.,Cirsium echinatum,VHVF,"Lophiolepis echinata (Desf.) Del Guacchio, Bures, Iamonico & P.Caputo",true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Lophiolepis|Lophiolepis echinata,
Angiospermas,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,especie,0,0,No evaluada,No Nativa,"Cabrera, D. 3782 (JBB) 2016",BestMatch,9.42329,Exact,0,Cirsium vulgare (Savi) Ten.,Cirsium vulgare (Savi) Ten.,Cirsium vulgare,VJJT,Cirsium vulgare (Savi) Ten.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Cirsium|Cirsium vulgare,
Angiospermas,Asteraceae,Clibadium,Clibadium trianae (Hieron.) S.F.Blake,especie,0,1,No evaluada,Nativa,"Barclay, A. 3299 (FMB) 1972",BestMatch,9.42329,Exact,0,Clibadium trianae (Hieron.) S.F.Blake,Clibadium trianae (Hieron.) S.F.Blake,Clibadium trianae,W4YC,Clibadium trianae (Hieron.) S.F.Blake,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Ecliptinae|Clibadium|Clibadium trianae,
Angiospermas,Asteraceae,Condylidium,Condylidium iresinoides (Kunth) R.M.King & H.Rob.,especie,0,1,No evaluada,Nativa,"Morales, Gustavo 3345 (JBB) 2012",BestMatch,9.42329,Exact,0,Condylidium iresinoides (Kunth) R.M.King & H.Rob.,Condylidium iresinoides (Kunth) R.M.King & H.Rob.,Condylidium iresinoides,XKTM,Condylidium iresinoides (Kunth) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Ayapaninae|Condylidium|Condylidium iresinoides,
Angiospermas,Asteraceae,Conyza,Conyza bonariensis (L.) Cronquist,especie,0,0,Preocupación menor,No,"Morales-Rozo, Clara 129 (HJBB)",BestMatch,9.42295,Exact,0,Conyza bonariensis (L.) Cronquist,Conyza bonariensis (L.) Cronquist,Conyza bonariensis,Y24D,Erigeron bonariensis L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron|Erigeron bonariensis,
Angiospermas,Asteraceae,Conyza,Conyza canadensis (L.) Cronquist,especie,0,0,No evaluada,No,"Calbi, M. 173 (HJBB)",BestMatch,9.42295,Exact,0,Conyza canadensis (L.) Cronquist,Conyza canadensis (L.) Cronquist,Conyza canadensis,Y24W,Erigeron canadensis L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron|Erigeron canadensis,
Angiospermas,Asteraceae,Conyza,Conyza popayanensis (Hieron.) Pruski,especie,0,1,No evaluada,Si,"Muñoz, José A. et al. 1427 (HJBB)",BestMatch,9.42295,Exact,0,Conyza popayanensis (Hieron.) Pruski,Conyza popayanensis (Hieron.) Pruski,Conyza popayanensis,Y2F3,Erigeron popayanensis Hieron.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron|Erigeron popayanensis,
Angiospermas,Asteraceae,Conyza,Conyza sumatrensis (Retz.) E. Walker,especie,0,0,No evaluada,No,"Cabrera, Diego 4463 (HJBB)",BestMatch,9.42295,Exact,0,Conyza sumatrensis (Retz.) E. Walker,Conyza sumatrensis (Retz.) E.Walker,Conyza sumatrensis,Y2K8,Erigeron sumatrensis Retz.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron|Erigeron sumatrensis,
Angiospermas,Asteraceae,Conyza,Conyza uliginosa Pers.,especie,0,1,No evaluada,Si,"Cabrera, Diego 4714 (HJBB)",BestMatch,9.42295,Exact,0,Conyza uliginosa Pers.,Conyza uliginosa Pers.,Conyza uliginosa,5ZX5M,Pluchea foetida (L.) DC.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Plucheinae|Pluchea|Pluchea foetida,
Angiospermas,Asteraceae,Coreopsis,Coreopsis grandiflora Hogg ex Sweet,especie,0,0,,No,"Muñoz, José A. et al. 1447 (HJBB)",BestMatch,9.42329,Exact,0,Coreopsis grandiflora Hogg ex Sweet,Coreopsis grandiflora Hogg ex Sweet,Coreopsis grandiflora,9JYSN,Coreopsis grandiflora Hogg ex Sweet,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Coreopsis|Coreopsis grandiflora,
Angiospermas,Asteraceae,Cosmos,Cosmos bipinnatus Cav.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 2642 (JBB) 2019",BestMatch,9.42329,Exact,0,Cosmos bipinnatus Cav.,Cosmos bipinnatus Cav.,Cosmos bipinnatus,6B7N7,Cosmos bipinnatus Cav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Cosmos|Cosmos bipinnatus,
Angiospermas,Asteraceae,Cotula,Cotula australis (Spreng.) Hook.f.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1009 (2015)",BestMatch,9.42226,Exact,0,Cotula australis (Spreng.) Hook.f.,Cotula australis (Spreng.) Hook.f.,Cotula australis,bare-name-103455-3,,false,167,IPNI,,
Angiospermas,Asteraceae,Cotula,Cotula coronopifolia L.,especie,0,0,No evaluada,No Nativa,"Cabrera, D. 3786 (JBB) 2016",BestMatch,9.42329,Exact,0,Cotula coronopifolia L.,Cotula coronopifolia L.,Cotula coronopifolia,YYML,Cotula coronopifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Cotulinae|Cotula|Cotula coronopifolia,
Angiospermas,Asteraceae,Cotula,Cotula mexicana (DC.) Cabrera,especie,0,1,No evaluada,Nativa,"Garzón, M.R. 366 (COL) 1987",BestMatch,9.42295,Exact,0,Cotula mexicana (DC.) Cabrera,Cotula mexicana (DC.) Cabrera,Cotula mexicana,YYPN,Soliva mexicana DC.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Cotulinae|Soliva|Soliva mexicana,
Angiospermas,Asteraceae,Crepis,Crepis capillaris (L.) Wallr.,especie,0,0,No evaluada,No Nativa,"Fernández-Alonso, J.L. 23299 (COL) 2005",BestMatch,9.42329,Exact,0,Crepis capillaris (L.) Wallr.,Crepis capillaris (L.) Wallr.,Crepis capillaris,6BG2P,Crepis capillaris (L.) Wallr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Crepidinae|Crepis|Crepis capillaris,
Angiospermas,Asteraceae,Critoniella,Critoniella acuminata (Kunth) R.M. King & H. Rob.,especie,0,1,No evaluada,Si,"Marín, César 6171 (HJBB)",BestMatch,9.42329,Exact,0,Critoniella acuminata (Kunth) R.M. King & H. Rob.,Critoniella acuminata (Kunth) R.M.King & H.Rob.,Critoniella acuminata,ZJLF,Critoniella acuminata (Kunth) R.M.King & H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Critoniinae|Critoniella|Critoniella acuminata,
Angiospermas,Asteraceae,Critoniopsis,Critoniopsis bogotana (Cuatrec.) H.Rob.,especie,0,1,No evaluada,Nativa,"Cabrera, D. 5024 (JBB) 2018",BestMatch,9.42329,Exact,0,Critoniopsis bogotana (Cuatrec.) H.Rob.,Critoniopsis bogotana (Cuatrec.) H.Rob.,Critoniopsis bogotana,ZJLV,Critoniopsis bogotana (Cuatrec.) H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Vernonieae|Piptocarphinae|Critoniopsis|Critoniopsis bogotana,
Angiospermas,Asteraceae,Critoniopsis,Critoniopsis lindenii Sch.Bip.,especie,0,1,No evaluada,Nativa,"Cortés-Sánchez, S. P., Hammen, T. van der, & Rangel-Churio, J. O. (1998)",BestMatch,9.42329,Exact,0,Critoniopsis lindenii Sch.Bip.,Critoniopsis lindenii Sch.Bip.,Critoniopsis lindenii,ZJMX,Critoniopsis lindenii Sch.Bip.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Vernonieae|Piptocarphinae|Critoniopsis|Critoniopsis lindenii,
Angiospermas,Asteraceae,Critoniopsis,Critoniopsis pycnantha (Benth.) H. Rob.,especie,0,1,No evaluada,Si,"Cabrera, Diego 5024 (HJBB)",BestMatch,9.42329,Exact,0,Critoniopsis pycnantha (Benth.) H. Rob.,Critoniopsis pycnantha (Benth.) H.Rob.,Critoniopsis pycnantha,ZJNR,Critoniopsis pycnantha (Benth.) H.Rob.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Vernonieae|Piptocarphinae|Critoniopsis|Critoniopsis pycnantha,
Angiospermas,Asteraceae,Culcitium,Culcitium canescens Bonpl.,especie,0,1,No evaluada,Si,"Urbano, S. 2385 (HJBB)",BestMatch,9.42260,Exact,0,Culcitium canescens Bonpl.,Culcitium canescens Bonpl.,Culcitium canescens,wfo-0001130805-2025-06,Culcitium canescens Bonpl.,false,196,World Flora Online,Plantae|Pteridobiotina|Angiosperms|Asterales|Asteraceae|Asteroideae|Senecioneae|Culcitium|Culcitium canescens,
Angiospermas,Asteraceae,Cynara,Cynara cardunculus L.,especie,0,0,No evaluada,No Nativa,"Rodríguez, Á. 1271 (JBB) 2015",BestMatch,9.42329,Exact,0,Cynara cardunculus L.,Cynara cardunculus L.,Cynara cardunculus,6C6PZ,Cynara cardunculus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Cynara|Cynara cardunculus,
Angiospermas,Asteraceae,Dahlia,Dahlia imperialis Ortgies,especie,0,1,No evaluada,Nativa,"García-Barriga, H. 1 (COL) 1933",BestMatch,9.41984,Exact,0,Dahlia imperialis Ortgies,Dahlia imperialis Roezl ex Ortgies,Dahlia imperialis,13145,Dahlia imperialis Roezl ex Ortgies,false,6,GRIN Plant Taxonomy,Asterales|Asteraceae|Asteroideae|Coreopsideae|Dahlia|Dahlia imperialis,
Angiospermas,Asteraceae,Dahlia,Dahlia pinnata Cav.,especie,0,1,No evaluada,Nativa,"García-Barriga, H. 1 (COL) 1933",BestMatch,9.42329,Exact,0,Dahlia pinnata Cav.,Dahlia × pinnata Cav.,Dahlia × pinnata,33YJF,Dahlia × pinnata Cav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Dahlia|Dahlia pinnata,
Angiospermas,Asteraceae,Delairea,Delairea odorata Lem.,especie,0,0,No evaluada,No Nativa,"Rodríguez-Calderón, Á., Muñoz, J. A., Moreno, D. y Celis, M. (2019)",BestMatch,9.42329,Exact,0,Delairea odorata Lem.,Delairea odorata Lem.,Delairea odorata,34FHY,Delairea odorata Lem.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Senecioniinae|Delairea|Delairea odorata,
